ID;Customer_ID;Month;Name;Age;SSN;Occupation;Annual_Income;Monthly_Inhand_Salary;Num_Bank_Accounts;Num_Credit_Card;Interest_Rate;Num_of_Loan;Type_of_Loan;Delay_from_due_date;Num_of_Delayed_Payment;Changed_Credit_Limit;Num_Credit_Inquiries;Credit_Mix;Outstanding_Debt;Credit_Utilization_Ratio;Credit_History_Age;Payment_of_Min_Amount;Total_EMI_per_month;Amount_invested_monthly;Payment_Behaviour;Monthly_Balance;Credit_Score
0x1994a;CUS_0x89c7;January;Albertt;40;232-78-3489;Scientist;16827,15;1608,2625;7;10;23;9;Payday Loan, Home Equity Loan, Personal Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Not Specified;25;21;21,99;10;Bad;2761,57;33,97653094;5 Years and 3 Months;Yes;124,4945459;88,51748379;Low_spent_Medium_value_payments;227,8142203;Standard
0x1994b;CUS_0x89c7;February;Albertt;40;232-78-3489;Scientist;16827,15;1608,2625;7;10;23;9;Payday Loan, Home Equity Loan, Personal Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Not Specified;25;21;_;10;Bad;2761,57;34,46770505;5 Years and 6 Months;Yes;124,4945459;180,2205672;Low_spent_Small_value_payments;146,1111369;Standard
0x1994c;CUS_0x89c7;March;Albertt;40;232-78-3489;Scientist;16827,15;1608,2625;7;10;297;9;Payday Loan, Home Equity Loan, Personal Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Not Specified;25;20;_;2338;Bad;2761,57;38,72556551;5 Years and 6 Months;Yes;124,4945459;72,55238885;High_spent_Small_value_payments;223,7793152;Standard
0x1994d;CUS_0x89c7;April;Albertt;40;232-78-3489;Scientist;16827,15;1608,2625;7;10;23;9;Payday Loan, Home Equity Loan, Personal Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Not Specified;28;21;21,99;15;Bad;2761,57;23,45066722;5 Years and 6 Months;Yes;124,4945459;54,12751975;High_spent_Medium_value_payments;232,2041843;Standard
0x1994e;CUS_0x89c7;May;Albertt;40;232-78-3489;Scientist;16827,15;1608,2625;7;10;23;9;Payday Loan, Home Equity Loan, Personal Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Not Specified;27;21;21,99;15;Bad;2761,57;24,12637981;5 Years and 7 Months;Yes;124,4945459;63,04449082;Low_spent_Small_value_payments;263,2872132;Standard
0x1994f;CUS_0x89c7;June;Albertt;40;232-78-3489;Scientist;16827,15;1608,2625;7;10;23;9;Payday Loan, Home Equity Loan, Personal Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Not Specified;26;21;21,99;15;Bad;2761,57;25,34036261;5 Years and 8 Months;Yes;124,4945459;60,0090778;Low_spent_Large_value_payments;246,3226263;Standard
0x19950;CUS_0x89c7;July;Albertt;41;232-78-3489;Scientist;16827,15;1608,2625;7;10;23;9;Payday Loan, Home Equity Loan, Personal Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Not Specified;27;21;21,99;15;_;2761,57;32,57360898;5 Years and 9 Months;Yes;124,4945459;10000;Low_spent_Small_value_payments;143,5445133;Standard
0x19951;CUS_0x89c7;August;Albertt;40;232-78-3489;Scientist;16827,15;1608,2625;7;10;23;9;Payday Loan, Home Equity Loan, Personal Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Not Specified;25;21;21,99;15;_;2761,57;32,19738285;5 Years and 10 Months;Yes;124,4945459;10000;Low_spent_Small_value_payments;252,5736944;Standard
0x19956;CUS_0x4afe;January;Saleemj;20;420-12-0466;Teacher;42321,5;3345,791667;3;3;9;0;;6;2;8,43;4;Good;688,61;28,61492647;29 Years and 7 Months;No;0;183,7675196;Low_spent_Medium_value_payments;430,8116471;Good
0x19957;CUS_0x4afe;February;Saleemj;20;420-12-0466;Teacher;42321,5;3345,791667;3;3;9;0;;6;5;8,43;4;Good;688,61;41,2064502;29 Years and 8 Months;No;0;30,28003625;High_spent_Large_value_payments;544,2991304;Good
0x19958;CUS_0x4afe;March;Saleemj;20;420-12-0466;Teacher;42321,5;3345,791667;4;4;9;-100;;6;4;8,43;6;Good;688,61;29,13282192;29 Years and 9 Months;No;0;254,4799289;Low_spent_Medium_value_payments;360,0992378;Good
0x19959;CUS_0x4afe;April;Saleemj;20;420-12-0466;Teacher;42321,5;3345,791667;4;4;9;0;;4;0;2,43;6;Good;688,61;39,26473561;29 Years and 10 Months;No;0;183,0293355;High_spent_Small_value_payments;411,5498311;Standard
0x1995a;CUS_0x4afe;May;Saleemj;20;420-12-0466;Teacher;42321,5;3345,791667;4;4;9;0;;6;2;12,43;6;Good;688,61;35,74590142;29 Years and 11 Months;No;0;175,2622206;Low_spent_Small_value_payments;449,3169461;Good
0x1995b;CUS_0x4afe;June;Saleemj;20;420-12-0466;Teacher;42321,5;3345,791667;4;4;9;0;;6;2;8,43;6;Good;688,61;26,13400711;30 Years and 0 Months;No;0;163,8726767;Low_spent_Large_value_payments;440,70649;Good
0x1995c;CUS_0x4afe;July;Saleemj;20;420-12-0466;Teacher;42321,5;3345,791667;4;4;9;0;;6;2;8,43;6;Good;688,61;24,60011756;30 Years and 2 Months;No;0;156,7728548;High_spent_Small_value_payments;437,8063119;Good
0x1995d;CUS_0x4afe;August;Saleemj;20;420-12-0466;Teacher;42321,5;3345,791667;4;4;9;0;;6;2;8,43;6;Good;688,61;25,63686887;30 Years and 2 Months;No;0;118,2913005;Low_spent_Large_value_payments;486,2878662;Standard
0x19962;CUS_0x2923;January;Aileen Wangw;19;489-56-6652;Entrepreneur;8637,875;614,8229167;9;10;20;5;Payday Loan, Auto Loan, Personal Loan, Mortgage Loan, and Payday Loan;25;23;9,63;8;Bad;1549,11;30,66166915;7 Years and 11 Months;Yes;19,94070787;24,909982;High_spent_Small_value_payments;276,6316018;Poor
0x19963;CUS_0x2923;February;Aileen Wangw;19;489-56-6652;Entrepreneur;8637,875;614,8229167;9;10;20;5;Payday Loan, Auto Loan, Personal Loan, Mortgage Loan, and Payday Loan;29;23;9,63;8;Bad;1549,11;33,01019446;8 Years and 0 Months;Yes;19,94070787;;Low_spent_Small_value_payments;302,1882219;Poor
0x19964;CUS_0x2923;March;Aileen Wangw;19;489-56-6652;Entrepreneur;8637,875;614,8229167;9;10;20;5;Payday Loan, Auto Loan, Personal Loan, Mortgage Loan, and Payday Loan;30;24;9,63;8;Bad;1549,11;28,14474021;8 Years and 1 Months;Yes;19,94070787;35,56408051;Low_spent_Small_value_payments;295,9775033;Poor
0x19965;CUS_0x2923;April;Aileen Wangw;19;489-56-6652;Entrepreneur;8637,875;614,8229167;9;10;20;5;Payday Loan, Auto Loan, Personal Loan, Mortgage Loan, and Payday Loan;25;24;9,63;8;Bad;1549,11;33,11796622;8 Years and 2 Months;Yes;19,94070787;22,57624787;High_spent_Small_value_payments;278,9653359;Poor
0x19966;CUS_0x2923;May;Aileen Wangw;19;489-56-6652;Entrepreneur;8637,875;614,8229167;9;10;20;5;Payday Loan, Auto Loan, Personal Loan, Mortgage Loan, and Payday Loan;28;22;12,63;8;Bad;1549,11;39,02875528;8 Years and 3 Months;Yes;19,94070787;;Low_spent_Small_value_payments;252,2916811;Poor
0x19967;CUS_0x2923;June;Aileen Wangw;19;489-56-6652;Entrepreneur;8637,875;614,8229167;9;10;20;5;Payday Loan, Auto Loan, Personal Loan, Mortgage Loan, and Payday Loan;25;25;_;8;Bad;1549,11;22,89188622;8 Years and 4 Months;Yes;19,94070787;31,10488744;Low_spent_Small_value_payments;300,4366964;Standard
0x19968;CUS_0x2923;July;Aileen Wangw;19;489-56-6652;Entrepreneur;8637,875;614,8229167;9;10;20;5;Payday Loan, Auto Loan, Personal Loan, Mortgage Loan, and Payday Loan;25;23;9,63;8;Bad;1549,11;38,38310362;8 Years and 5 Months;Yes;19,94070787;31,98887347;Low_spent_Small_value_payments;299,5527103;Poor
0x19969;CUS_0x2923;August;Aileen Wangw;19;489-56-6652;Entrepreneur;8637,875;614,8229167;9;10;20;5;Payday Loan, Auto Loan, Personal Loan, Mortgage Loan, and Payday Loan;25;25;_;8;Bad;1549,11;23,08929751;8 Years and 6 Months;Yes;19,94070787;36,96193561;Low_spent_Medium_value_payments;284,5796482;Poor
0x1996e;CUS_0x2910;January;MacLellank;22;317-09-6933;Architect;58184,67;4579,611397;6;5;9;809;Student Loan, Mortgage Loan, and Student Loan;27;13;7,36;3;Standard;309,14;39,1343876;23 Years and 7 Months;Yes;132,0585386;187,9159206;High_spent_Medium_value_payments;406,7977908;Standard
0x1996f;CUS_0x2910;February;MacLellank;22;317-09-6933;Architect;58184,67;4579,611397;6;5;9;3;Student Loan, Mortgage Loan, and Student Loan;27;12;7,36;3;Standard;309,14;27,89708961;23 Years and 8 Months;Yes;132,0585386;66,8004481;High_spent_Large_value_payments;517,9132633;Standard
0x19970;CUS_0x2910;March;MacLellank;22;317-09-6933;Architect;58184,67;4579,611397;6;5;9;3;Student Loan, Mortgage Loan, and Student Loan;27;12;9,36;3;Standard;309,14;24,54634407;23 Years and 9 Months;Yes;320,1696417;535,2124614;Low_spent_Small_value_payments;99,50124997;Standard
0x19971;CUS_0x2910;April;MacLellank;22;317-09-6933;Architect;58184,67;4579,611397;6;5;9;3;Student Loan, Mortgage Loan, and Student Loan;27;14;7,36;3;Standard;309,14;29,24434844;23 Years and 10 Months;Yes;320,1696417;53,1726395;Low_spent_Small_value_payments;541,5410719;Standard
0x19972;CUS_0x2910;May;MacLellank;22;317-09-6933;Architect;58184,67;4579,611397;6;5;9;3;Student Loan, Mortgage Loan, and Student Loan;29;12;7,36;3;Standard;309,14;38,66871421;23 Years and 11 Months;Yes;320,1696417;161,9709161;Low_spent_Small_value_payments;472,7427953;Standard
0x19973;CUS_0x2910;June;MacLellank;22;317-09-6933;Architect;58184,67;4579,611397;6;5;9;3;Student Loan, Mortgage Loan, and Student Loan;27;12;7,36;3;Standard;309,14;33,06814271;24 Years and 0 Months;Yes;320,1696417;113,6055176;High_spent_Large_value_payments;471,1081939;Standard
0x19974;CUS_0x2910;July;MacLellank;22;317-09-6933;Architect;58184,67;4579,611397;6;5;9;3;Student Loan, Mortgage Loan, and Student Loan;27;12;7,36;3;Standard;309,14;36,31657097;24 Years and 1 Months;Yes;320,1696417;;Low_spent_Small_value_payments;26,82573659;Standard
0x19975;CUS_0x2910;August;MacLellank;22;317-09-6933;Architect;58184,67;4579,611397;6;5;9;3;Student Loan, Mortgage Loan, and Student Loan;27;12;7,36;3;Standard;309,14;24,77256593;24 Years and 2 Months;Yes;320,1696417;127,7753871;High_spent_Small_value_payments;476,9383243;Standard
0x1997a;CUS_0x4190;January;Steven Scheerl;31;245-49-9172;Musician;20101,36;1520,113333;10;8;21;8;Home Equity Loan, Not Specified, Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, Auto Loan, and Auto Loan;18;24;_;7;_;1576,38;35,77498703;16 Years and 11 Months;Yes;67,91218183;191,9430688;Low_spent_Small_value_payments;182,1560827;Poor
0x1997b;CUS_0x4190;February;Steven Scheerl;32;245-49-9172;Musician;20101,36;1520,113333;10;8;21;8;Home Equity Loan, Not Specified, Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, Auto Loan, and Auto Loan;12;25;3,94;7;_;1576,38;33,25601065;17 Years and 0 Months;Yes;67,91218183;79,91665768;Low_spent_Small_value_payments;294,1824938;Poor
0x1997c;CUS_0x4190;March;Steven Scheerl;32;245-49-9172;Musician;20101,36;1520,113333;921;8;21;8;Home Equity Loan, Not Specified, Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, Auto Loan, and Auto Loan;14;25;5,94;12;Bad;1576,38;40,1058348;17 Years and 1 Months;Yes;67,91218183;59,42711504;High_spent_Small_value_payments;284,6720365;Poor
0x1997d;CUS_0x4190;April;Steven Scheerl;32;245-49-9172;Musician;20101,36;1520,113333;364;8;21;8;Home Equity Loan, Not Specified, Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, Auto Loan, and Auto Loan;17;25;5,94;12;Bad;1576,38;34,46991581;17 Years and 2 Months;Yes;67,91218183;;Low_spent_Medium_value_payments;272,3273649;Poor
0x1997e;CUS_0x4190;May;Steven Scheerl;32;245-49-9172;Musician;20101,36;1520,113333;10;8;21;8;Home Equity Loan, Not Specified, Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, Auto Loan, and Auto Loan;17;26;5,94;12;Bad;1576,38;33,77989826;17 Years and 3 Months;Yes;67,91218183;56,99851565;Low_spent_Medium_value_payments;307,1006359;Standard
0x1997f;CUS_0x4190;June;Steven Scheerl;32;245-49-9172;Musician;20101,36;1520,113333;10;8;21;8;Home Equity Loan, Not Specified, Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, Auto Loan, and Auto Loan;17;23;5,94;12;Bad;1576,38;38,76738448;17 Years and 4 Months;Yes;67,91218183;84,6665763;Low_spent_Medium_value_payments;279,4325752;Poor
0x19980;CUS_0x4190;July;Steven Scheerl;32;245-49-9172;Musician;20101,36;1520,113333;10;8;21;-100;Home Equity Loan, Not Specified, Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, Auto Loan, and Auto Loan;17;25;5,94;12;Bad;1576,38;35,99156607;17 Years and 5 Months;Yes;67,91218183;113,0470893;Low_spent_Small_value_payments;251,0520622;Poor
0x19981;CUS_0x4190;August;Steven Scheerl;32;245-49-9172;Musician;20101,36;1520,113333;10;8;21;8;Home Equity Loan, Not Specified, Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, Auto Loan, and Auto Loan;17;23;5,94;12;Bad;1576,38;26,56777485;17 Years and 6 Months;Yes;67,91218183;182,8808416;Low_spent_Small_value_payments;191,2183099;Poor
0x19986;CUS_0xb4cc;January;Langey;22;139-76-0236;Musician;48434,66;4201,221667;5;5;5;0;;12;9;11,44;1;Standard;23,19;34,82263236;23 Years and 2 Months;Yes;0;284,5396676;High_spent_Small_value_payments;395,582499;Standard
0x19987;CUS_0xb4cc;February;Langey;22;139-76-0236;Musician;48434,66;4201,221667;5;5;5;0;;12;8;11,44;1;Standard;23,19;27,70673882;23 Years and 3 Months;Yes;0;176,6373505;High_spent_Small_value_payments;503,4848161;Standard
0x19988;CUS_0xb4cc;March;Langey;22;139-76-0236;Musician;48434,66;4201,221667;5;5;5;0;;12;9;11,44;1;Standard;23,19;24,43286589;23 Years and 4 Months;Yes;0;383,8228131;Low_spent_Medium_value_payments;316,2993536;Standard
0x19989;CUS_0xb4cc;April;Langey;23;139-76-0236;Musician;48434,66;4201,221667;5;271;5;0;;7;9;11,44;1;Standard;23,19;30,19668371;23 Years and 6 Months;Yes;0;308,7243385;Low_spent_Medium_value_payments;391,3978282;Standard
0x1998a;CUS_0xb4cc;May;Langey;23;139-76-0236;Musician;48434,66;4201,221667;5;5;5;0;;13;7;11,44;1;Standard;23,19;27,4363991;23 Years and 6 Months;Yes;0;10000;High_spent_Small_value_payments;443,9092532;Standard
0x1998b;CUS_0xb4cc;June;Langey;23;139-76-0236;Musician;48434,66;4201,221667;5;5;5;0;;13;9;11,44;1;Standard;23,19;25,349461;23 Years and 8 Months;Yes;0;277,4528161;High_spent_Small_value_payments;402,6693506;Standard
0x1998c;CUS_0xb4cc;July;Langey;23;139-76-0236;Musician;48434,66;4201,221667;5;5;5;0;;8;9;11,44;1;Standard;23,19;31,54025221;23 Years and 8 Months;Yes;0;70,91437955;High_spent_Large_value_payments;589,2077871;Standard
0x1998d;CUS_0xb4cc;August;Langey;23;139-76-0236;Musician;48434,66;4201,221667;5;5;5;0;;12;9;11,44;1;Standard;23,19;38,83205692;23 Years and 9 Months;Yes;42558;155,7881014;High_spent_Medium_value_payments;514,3340653;Standard
0x19992;CUS_0x511e;January;Steve Slatero;40;055-93-3369;Lawyer;19604,35;1715,695833;5;4;15;5;Home Equity Loan, Debt Consolidation Loan, Personal Loan, Not Specified, and Mortgage Loan;6;11;10,9;8;Standard;694,78;28,20090399;11 Years and 4 Months;Yes;44,2104087;202,9741718;Low_spent_Small_value_payments;214,3850028;Standard
0x19993;CUS_0x511e;February;Steve Slatero;40;055-93-3369;Lawyer;19604,35;1715,695833;5;4;15;-100;Home Equity Loan, Debt Consolidation Loan, Personal Loan, Not Specified, and Mortgage Loan;8;11;10,9;8;_;694,78;33,57989303;11 Years and 5 Months;Yes;44,2104087;43,46810147;High_spent_Medium_value_payments;333,8910732;Standard
0x19994;CUS_0x511e;March;Steve Slatero;40;055-93-3369;Lawyer;19604,35;1715,695833;5;4;15;5;Home Equity Loan, Debt Consolidation Loan, Personal Loan, Not Specified, and Mortgage Loan;8;11;10,9;8;Standard;694,78;26,19799587;11 Years and 6 Months;Yes;44,2104087;17,98730407;High_spent_Large_value_payments;349,3718706;Standard
0x19995;CUS_0x511e;April;Steve Slatero;40;055-93-3369;Lawyer;19604,35;1715,695833;5;197;15;5;Home Equity Loan, Debt Consolidation Loan, Personal Loan, Not Specified, and Mortgage Loan;8;8;10,9;8;Standard;694,78;22,62759625;11 Years and 7 Months;Yes;44,2104087;92,31779216;Low_spent_Small_value_payments;325,0413825;Poor
0x19996;CUS_0x511e;May;Steve Slatero;40;055-93-3369;Lawyer;19604,35;1715,695833;1398;4;15;-100;Home Equity Loan, Debt Consolidation Loan, Personal Loan, Not Specified, and Mortgage Loan;8;11;10,9;8;Standard;694,78;35,60093398;11 Years and 8 Months;Yes;44,2104087;60,61560087;Low_spent_Medium_value_payments;346,7435738;Poor
0x19997;CUS_0x511e;June;Steve Slatero;40;055-93-3369;Lawyer;19604,35;1715,695833;5;4;15;5;Home Equity Loan, Debt Consolidation Loan, Personal Loan, Not Specified, and Mortgage Loan;8;8;10,9;8;Standard;694,78;26,47986926;11 Years and 9 Months;Yes;44,2104087;;High_spent_Medium_value_payments;306,8220713;Standard
0x19998;CUS_0x511e;July;Steve Slatero;40;055-93-3369;Lawyer;19604,35;1715,695833;5;4;15;5;Home Equity Loan, Debt Consolidation Loan, Personal Loan, Not Specified, and Mortgage Loan;13;11;10,9;8;Standard;694,78;28,76016468;11 Years and 10 Months;Yes;44,2104087;27,73707234;Low_spent_Medium_value_payments;339,6221023;Standard
0x19999;CUS_0x511e;August;Steve Slatero;40;055-93-3369;Lawyer;19604,35;1715,695833;5;4;15;5;Home Equity Loan, Debt Consolidation Loan, Personal Loan, Not Specified, and Mortgage Loan;10;8;10,9;8;Standard;694,78;36,95136088;11 Years and 11 Months;Yes;44,2104087;88,09411353;Low_spent_Medium_value_payments;319,2650611;Poor
0x1999e;CUS_0x450b;January;Howleys;8091;258-48-0314;Mechanic;21112,76;1641,396667;3;3;16;4;Not Specified, Auto Loan, Mortgage Loan, and Debt Consolidation Loan;12;11;18,11;4;Standard;1439,72;34,60417951;30 Years and 8 Months;Yes;42,38339185;149,8911263;Low_spent_Small_value_payments;261,8651486;Standard
0x1999f;CUS_0x450b;February;Howleys;46;258-48-0314;Mechanic;21112,76;1641,396667;3;3;16;4;Not Specified, Auto Loan, Mortgage Loan, and Debt Consolidation Loan;12;12;15,11;4;Standard;1439,72;24,31371296;30 Years and 9 Months;Yes;42,38339185;92,99269519;High_spent_Small_value_payments;288,7635796;Standard
0x199a0;CUS_0x450b;March;Howleys;47;258-48-0314;Mechanic;21112,76;1641,396667;3;3;16;4;Not Specified, Auto Loan, Mortgage Loan, and Debt Consolidation Loan;14;12;15,11;9;Standard;1439,72;27,32744976;30 Years and 10 Months;Yes;42,38339185;63,83609227;High_spent_Small_value_payments;317,9201826;Standard
0x199a1;CUS_0x450b;April;Howleys;47;258-48-0314;Mechanic;21112,76;1641,396667;3;3;16;4;Not Specified, Auto Loan, Mortgage Loan, and Debt Consolidation Loan;12;14;15,11;9;Standard;1439,72;33,24376247;31 Years and 1 Months;Yes;42,38339185;40,96323131;High_spent_Large_value_payments;320,7930435;Standard
0x199a2;CUS_0x450b;May;Howleys;47;258-48-0314;Mechanic;21112,76;1641,396667;3;3;16;4;Not Specified, Auto Loan, Mortgage Loan, and Debt Consolidation Loan;12;11;21,11;9;Standard;1439,72;28,55791114;31 Years and 1 Months;Yes;42,38339185;;High_spent_Small_value_payments;350,1765223;Standard
0x199a3;CUS_0x450b;June;Howleys;47;258-48-0314;Mechanic;21112,76;1641,396667;3;3;16;4;Not Specified, Auto Loan, Mortgage Loan, and Debt Consolidation Loan;12;12;15,11;9;Standard;1439,72;30,21431341;31 Years and 1 Months;Yes;42,38339185;33,27642485;High_spent_Small_value_payments;348,47985;Standard
0x199a4;CUS_0x450b;July;Howleys;47;258-48-0314;Mechanic;21112,76;1641,396667;3;3;16;4;Not Specified, Auto Loan, Mortgage Loan, and Debt Consolidation Loan;12;11;15,11;9;Standard;1439,72;35,6681238;31 Years and 2 Months;Yes;42,38339185;51,76037331;High_spent_Medium_value_payments;319,9959015;Poor
0x199a5;CUS_0x450b;August;Howleys;47;258-48-0314;Mechanic;21112,76;1641,396667;3;3;16;4;Not Specified, Auto Loan, Mortgage Loan, and Debt Consolidation Loan;11;12;15,11;9;Standard;1439,72;35,89031281;31 Years and 2 Months;Yes;42,38339185;193,1727553;Low_spent_Small_value_payments;218,5835195;Poor
0x199aa;CUS_0xb80e;January;Jonathan Spicerb;29;446-96-9802;Lawyer;36898,44;2957,87;10;8;23;-100;Payday Loan, Student Loan, Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Not Specified, and Mortgage Loan;21;24;5,07;9;Bad;1684,17;37,30492014;12 Years and 5 Months;Yes;266,5040023;93,38284733;High_spent_Medium_value_payments;185,9001504;Poor
0x199ab;CUS_0xb80e;February;Jonathan Spicerb;29;446-96-9802;Lawyer;36898,44;2957,87;10;8;23;9;Payday Loan, Student Loan, Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Not Specified, and Mortgage Loan;19;22;5,07;9;Bad;1684,17;38,19233147;12 Years and 7 Months;Yes;266,5040023;90,52058414;High_spent_Small_value_payments;198,7624136;Poor
0x199ac;CUS_0xb80e;March;Jonathan Spicerb;29;446-96-9802;Lawyer;36898,44;2957,87;10;8;23;9;Payday Loan, Student Loan, Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Not Specified, and Mortgage Loan;19;24;5,07;9;Bad;1684,17;29,11730239;12 Years and 7 Months;Yes;266,5040023;141,7064943;Low_spent_Small_value_payments;177,5765034;Poor
0x199ad;CUS_0xb80e;April;Jonathan Spicerb;29;446-96-9802;Lawyer;36898,44;2957,87;10;8;23;9;Payday Loan, Student Loan, Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Not Specified, and Mortgage Loan;21;24;5,07;9;Bad;1684,17;30,61479519;12 Years and 8 Months;Yes;266,5040023;182,5086598;Low_spent_Small_value_payments;136,7743379;Poor
0x199ae;CUS_0xb80e;May;Jonathan Spicerb;29;446-96-9802;Lawyer;36898,44;2957,87;10;8;23;9;Payday Loan, Student Loan, Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Not Specified, and Mortgage Loan;19;24;5,07;9;Bad;1684,17;26,80946478;12 Years and 9 Months;Yes;266,5040023;365,2134213;Low_spent_Small_value_payments;;Poor
